position_mm,Al,Si,Cl,Ca,Sc,Ti,Mn,Fe,Cu,As,Se,Sr,Y,Cd,Sb
184.2,363,739,1390,4242511,667,1555,2288,375,4211,1343,1584,1320,391,2104,6458
184.4,424,741,1300,4338510,818,1313,2409,181,4251,1307,1936,1194,289,2314,5961
184.6,394,622,1305,4257844,1369,1143,2972,51,4232,1394,1731,1361,225,2081,4765
184.8,365,752,1364,4384407,1354,1008,3453,39,4201,1426,1744,1159,445,2316,6111
185.0,401,734,1336,4245486,1476,1139,3905,27,3981,1106,1739,1516,508,2223,5486
185.2,387,623,1207,4257752,1236,1110,3934,5,4340,888,1772,1375,494,2207,4541
185.4,394,824,1252,4226215,835,1154,3385,155,4377,1472,1815,1625,665,2127,6563
185.6,432,673,1461,4145923,760,1062,3217,290,4419,1532,1741,1412,369,1936,7837
185.8,337,694,1212,4168242,338,824,2430,312,4519,1770,1887,1275,411,2244,6952
186.0,339,669,924,4195574,921,445,2719,282,4460,1794,1682,1118,282,2378,5190
186.2,381,537,871,4275983,2196,179,3222,79,4460,2213,1724,1073,555,2342,5257
186.4,422,675,797,4250141,2371,212,3188,152,4234,1813,1400,1004,317,2097,5456
186.6,396,712,820,4256160,2492,252,3600,143,4405,1545,1826,807,452,2158,5777
186.8,415,672,823,4342441,2074,450,3178,183,4515,1626,1443,1170,277,2125,4633
187.0,386,627,793,4323243,1357,710,1915,234,4356,1574,1706,1067,508,2176,5435
187.2,349,928,693,4296239,1323,1491,2786,468,4426,1775,1702,1100,381,2018,5534
187.4,315,920,751,4164351,3328,1901,1791,543,4650,1688,1843,1401,374,2132,5051
187.6,365,777,570,4210943,2617,1314,1343,664,4310,1525,1963,1082,236,2009,4868
187.8,404,808,699,4224056,1721,738,1887,617,4362,1420,1688,1132,319,2155,7223
188.0,289,759,614,4256734,1016,800,2287,543,4236,1613,1688,941,297,2072,5785
188.2,399,655,673,4264471,2155,853,3318,622,4389,1528,1865,1024,306,2128,5032
188.4,401,685,722,4330715,2044,975,3436,613,4540,1661,1871,1094,244,2297,4904
188.6,380,641,781,4242361,1453,1102,3583,608,4461,1727,1792,731,314,2103,5415
188.8,392,761,885,4316837,2939,967,2728,1018,4208,1604,1969,901,407,2073,5068
189.0,372,729,712,4249750,2991,948,3140,839,4232,1486,1822,871,502,2041,5284
189.2,303,887,859,4311472,697,1266,3792,956,4158,1836,1663,1110,336,2184,6578
189.4,395,910,687,4406291,1947,1240,3915,1095,4073,1469,1642,1126,318,2167,7799
189.6,391,810,789,4455019,765,1116,3796,898,4286,1673,1680,1300,607,2293,7133
189.8,383,797,683,4497856,675,1315,4789,880,3923,1508,1603,1315,486,2396,6630
190.0,333,768,520,4416596,1343,1068,4122,1063,3724,891,1330,1114,397,2290,7666
190.2,413,775,630,4398228,0,1067,4856,1140,3621,842,1029,1149,364,2280,6471
190.4,322,639,592,4392322,0,855,5067,438,3572,951,866,1275,340,2170,8740
190.6,400,720,671,4359534,723,743,4220,366,3596,916,888,1183,413,2231,6601
190.8,425,828,830,4378491,52,1020,3122,306,3568,578,749,1188,238,2138,6386
191.0,365,824,787,4431811,0,827,4055,483,3476,703,906,1251,405,2231,7190
191.2,460,842,786,4429600,0,866,4829,445,3193,232,714,1298,340,2231,6499
191.4,367,784,647,4377085,305,709,5205,824,3222,269,534,1333,455,2045,5331
191.6,426,925,741,4432179,0,712,4603,963,3291,439,690,1383,350,2145,7477
191.8,441,780,773,4388527,0,858,4084,537,3316,833,933,1475,523,2239,6329
192.0,344,699,713,4365162,54,644,3886,484,3394,951,849,1363,374,2148,6563
192.2,395,667,692,4355373,167,604,4152,625,3059,749,576,1428,305,2195,6908
192.4,437,631,894,4392903,745,747,4416,555,3094,487,338,1269,361,2033,5866
192.6,456,820,1043,4388838,0,1289,4300,695,3195,170,822,1399,494,1926,7151
192.8,440,803,1133,4424619,195,1367,4074,687,3249,517,653,1402,401,2107,7562
193.0,448,766,1032,4433229,0,1047,4419,760,3546,944,889,1101,382,2263,8229
193.2,478,878,968,4470366,684,519,4503,926,3715,614,888,1083,379,2082,5260
193.4,516,677,904,4477571,0,765,3866,991,3662,411,1150,1320,257,2119,6232
193.6,379,909,1126,4418623,0,1127,3106,1066,3550,868,1172,1099,439,2069,6866
193.8,404,894,1490,4447749,0,1901,3504,1258,3690,615,813,1033,26,1966,7316
194.0,280,1052,1763,4259916,0,1980,4300,1555,3175,241,610,1087,131,1989,6434
194.2,273,981,1698,4243997,223,1379,5038,1189,3286,343,576,1059,175,2034,6699
194.4,373,986,1740,4256231,378,734,5271,1267,3502,169,725,901,233,2203,6896
194.6,362,781,1814,4315453,483,679,4784,1162,3441,188,646,908,187,2221,5152
194.8,408,896,1754,4299889,0,774,3695,853,3441,303,1210,868,260,2189,6583
195.0,405,1000,1837,4455563,0,921,4162,1170,3743,1137,1232,894,251,2201,7221
195.2,281,908,1847,4457070,768,749,3420,1195,4433,887,1020,982,156,2212,5329
195.4,357,853,1538,4383478,2347,560,3515,1437,4541,1113,1339,935,319,2175,4989
195.6,517,981,1198,4402387,1084,867,3140,1338,4897,1042,1232,1118,367,2176,6761
195.8,343,945,1370,4415632,1145,1178,3693,1336,4971,1627,1338,1050,441,2117,6627
196.0,413,926,1434,4382629,1762,958,4174,1240,4842,1394,1687,1191,560,2254,6348
196.2,398,884,1347,4410325,2480,386,4124,1018,4882,1337,1799,960,221,2001,6105
196.4,298,756,1393,4294349,2460,464,3511,1060,4914,1235,1892,1151,247,2122,5083
196.6,441,922,1611,4336690,2361,640,3516,988,5148,1477,1999,1179,490,2325,4046
196.8,340,874,1776,4327718,706,710,3352,867,5160,1206,1531,1099,451,2084,6236
197.0,406,787,2215,4339997,839,544,3539,907,4955,1304,1767,1333,315,2137,4925
197.2,411,885,2442,4425083,1181,489,2649,777,4695,1167,1726,1109,342,2031,6108
197.4,425,1348,2830,4410071,1399,488,2244,829,4511,1028,1545,1364,418,2166,6348
197.6,335,2649,3562,4404057,2040,598,3043,1159,4585,1321,1596,1306,265,2147,6843
197.8,432,3296,3962,4413578,2924,653,3765,1526,4951,1237,1803,1226,266,2201,4191
198.0,431,1804,3671,4316763,4656,151,3191,1229,5168,1290,2048,1217,280,2140,4239
198.2,350,1261,3518,4372903,3397,461,3703,1212,4928,1311,1744,1279,516,2198,4142
198.4,396,1928,3644,4329068,3382,549,3607,1314,4833,1632,2060,1027,408,2079,6033
198.6,465,2101,3496,4304380,1401,974,3718,975,5025,1593,1798,1096,479,2198,5355
198.8,496,1155,3393,4361070,1906,795,3256,973,5115,1782,2171,1292,582,2163,4965
199.0,467,1086,3371,4280456,969,750,3019,1194,5030,1822,2162,1323,538,2359,4013
199.2,427,2141,3902,4329270,1001,757,2946,1569,5278,1415,1886,1270,604,2154,5108
199.4,409,4803,4431,4273147,3090,1065,2407,1682,5266,1481,1814,1338,451,2162,4470
199.6,522,4626,4190,4336493,3180,1375,2987,1450,5515,2472,2026,1188,469,2040,3773
199.8,371,1655,3860,4259106,2482,597,3305,1206,4722,2044,1896,1385,449,2149,4682
200.0,441,984,3868,4414576,1920,699,2550,1203,4567,1883,1623,1218,248,2088,5645
200.2,477,909,3801,4366359,695,792,2140,1073,4677,1509,1825,1195,200,2105,5992
200.4,445,841,3653,4360289,1844,630,2750,773,4892,1539,1437,1097,206,2281,4131
200.6,405,860,3256,4287831,714,730,2962,856,4801,1338,1761,1102,356,2234,4388
200.8,364,861,3025,4188661,1820,633,2270,995,4783,1434,1544,1157,230,2232,5473
201.0,419,832,2631,4233866,1254,740,1276,924,4838,1601,2073,1163,356,2087,4732
201.2,420,838,2502,4116841,2250,529,1741,693,4938,1703,1991,1087,488,2111,3681
201.4,484,932,2432,4190209,2215,602,1478,738,4904,1709,2032,957,464,2250,5484
201.6,396,926,2331,4217966,1967,599,2294,929,5008,1426,2046,1302,534,2099,5339
201.8,372,756,2269,4137249,2269,560,2530,801,5017,1937,2075,1183,436,1971,5239
202.0,326,814,2342,4235824,2262,370,2108,716,5080,1692,2106,1240,555,2080,4903
202.2,322,817,2268,4200034,2157,299,1786,664,5153,1419,2227,1138,655,2049,5103
202.4,420,645,2420,4086704,2761,202,1951,574,4911,1064,2128,1012,478,1970,4302
202.6,341,822,2447,4169177,2037,420,2056,456,4982,1081,1846,1189,292,1947,4854
202.8,370,1366,2620,4313720,2948,440,2670,665,4960,1152,1836,1039,335,1935,6051
203.0,459,2073,2753,4275978,2264,556,2730,719,4926,884,1741,1169,209,2287,5320
203.2,369,2585,2628,4289968,1837,492,3705,718,4893,1140,1603,1174,220,1991,5065
203.4,414,1999,2675,4290931,1300,643,2385,874,4990,1641,1635,1242,239,2049,2938
203.6,352,1007,2678,4279526,2559,429,3031,838,5023,1531,1429,1142,455,2058,4038
203.8,430,969,2779,4384002,2119,523,2876,733,5090,1433,1606,1049,319,2041,4966
204.0,370,1710,2819,4284262,2089,1400,2107,1007,4944,1307,1903,1247,351,2134,4260
204.2,360,3936,3322,4323518,1935,1367,2282,864,4844,1287,1734,1133,393,2146,5529
204.4,594,6367,4220,4231271,817,1288,4292,1397,4947,1915,1967,1074,308,2102,6119
204.6,365,5336,3683,4202892,1297,894,4009,1169,4968,2065,1767,1186,523,2033,5952
204.8,405,2244,3000,4219051,2215,597,3779,775,5168,2027,1768,1087,287,2218,4906
205.0,386,1250,2840,4164225,1715,672,3341,596,4971,1824,1721,1115,501,2076,5297
205.2,374,3395,3768,4104244,1246,1399,3146,1289,4820,1646,1541,975,407,2085,2463
205.4,348,5555,4602,4252867,2124,924,4079,1839,5127,1734,1550,1092,438,2172,4301
205.6,414,2577,3711,4260168,856,671,2752,917,5090,2519,1900,1123,490,2063,4868
205.8,513,946,3350,4239977,1921,329,2674,726,5008,1970,1822,1079,430,2152,3324
206.0,396,896,3161,4249281,2459,411,1597,1060,5102,1892,1911,1032,407,1975,2269
206.2,392,717,3181,4260089,2718,488,725,1072,5237,2082,1783,1036,430,2117,3394
206.4,426,871,3692,4314413,2435,668,1300,1103,5033,1869,1755,1108,326,2007,5241
206.6,330,821,4119,4386622,3044,758,2531,1238,5453,1833,1622,1104,371,2059,3565
206.8,465,921,3543,4335659,3081,642,3056,1110,5305,1867,1850,1242,481,2043,3017
207.0,425,1033,3181,4337226,3609,847,2905,1438,5158,1782,1849,1056,414,2281,3594
207.2,406,945,3040,4314279,3117,1596,3209,1412,5255,1413,1744,1184,438,2217,4532
207.4,458,1016,3037,4363086,2484,1038,3762,1136,5435,1637,1820,1132,462,2159,3478
207.6,364,956,3186,4390111,2811,598,3263,1082,5299,1710,1685,1299,433,2071,4389
207.8,351,962,3273,4327726,2539,616,2665,1257,5146,1548,1874,1170,514,2157,2832
208.0,420,996,3327,4279080,2250,755,3905,1126,5050,1851,2069,1114,465,2109,3652
208.2,402,823,3103,4335729,3374,1106,3540,1115,5106,1488,1847,1193,358,2181,3649
208.4,485,866,3079,4323518,3062,812,3915,876,5278,1888,2050,868,472,2241,5249
208.6,339,799,2752,4216986,3197,558,3159,820,4987,1971,1807,1180,324,2205,2853
208.8,472,916,3069,4285729,1777,910,1978,1142,4987,1951,1869,1142,437,2159,3950
209.0,429,781,2857,4296702,2555,625,2228,1011,5189,1886,1797,922,557,2111,4849
209.2,353,796,2841,4226627,2420,680,3780,720,5131,1749,1645,898,382,1983,5888
209.4,391,791,2918,4292834,1576,697,3333,691,4914,2186,1748,1202,391,2245,5819
209.6,462,816,2875,4353490,3004,567,2095,817,4862,2371,1705,1221,393,2008,4758
209.8,373,888,2716,4305534,2667,542,2479,855,4991,2216,1855,1070,527,2291,4064
210.0,399,847,2827,4302345,3258,603,2960,872,5340,2002,1753,1013,389,2180,3037
210.2,406,992,2986,4392751,3123,623,3292,998,5315,1607,1677,980,475,2112,5120
210.4,360,822,2786,4300884,2078,969,1996,983,4913,1251,1492,1102,448,2167,2982
210.6,417,935,2893,4422835,2046,949,2744,1023,4844,1474,1454,1321,451,2230,4233
210.8,496,1062,2861,4439227,1850,1002,3300,951,4945,1902,1334,1119,401,2251,4001
211.0,416,927,2687,4410064,2005,764,4199,907,4614,1248,1474,1347,512,2287,4340
211.2,424,896,2353,4266273,1364,868,4976,809,4668,1429,1521,1302,408,2224,3932
211.4,417,893,2448,4288046,1679,1028,3752,1155,4936,1694,1766,1110,404,2105,4206
211.6,430,908,2637,4238835,906,851,2357,1068,4942,1727,1893,1207,398,2162,3952
211.8,451,898,2716,4256951,1242,727,2602,1012,5037,1987,1639,1151,466,2279,5764
212.0,383,855,2517,4259216,2684,670,3211,741,4751,2009,1945,1143,530,2187,3779
212.2,454,838,2230,4276266,2778,580,3132,690,4768,1957,2095,1058,211,2240,6124
212.4,446,846,2329,4197911,2334,765,3412,636,4855,2000,1903,1019,413,2157,6171
212.6,403,917,2182,4228839,2588,534,3895,732,5101,2267,1911,995,432,2222,4443
212.8,363,942,2203,4304417,2208,605,4329,700,5091,2461,2143,1051,617,2173,4787
213.0,443,906,2165,4219858,2795,656,5126,604,5215,2412,1796,1055,573,2067,5959
213.2,466,796,1943,4216071,2129,616,3724,581,5141,2401,1896,1087,419,2204,3476
213.4,372,772,2007,4353493,2319,467,2894,696,4997,2122,1837,1091,498,2213,3844
213.6,414,735,2274,4374934,2231,429,3364,551,5117,1888,1743,1063,517,2287,5753
213.8,406,817,2243,4342380,808,673,3547,712,4797,1850,1931,1202,411,2233,4120
214.0,427,917,2440,4432995,1621,920,2592,847,4533,1372,1617,1023,459,2124,5008
214.2,411,842,2468,4332638,2034,808,3091,738,4563,1739,1461,1355,460,2131,6863
214.4,384,759,2449,4364836,1176,809,4572,546,4814,1971,1490,1297,414,2167,4992
214.6,400,799,2569,4277688,1484,584,4313,690,4952,2343,1732,1157,349,2107,5992
214.8,312,659,2372,4273245,1281,607,3742,600,5103,1592,2048,1101,368,2147,5761
215.0,381,780,2386,4302187,1957,472,2738,699,5138,1655,1849,1043,385,2318,7345
215.2,435,818,2141,4309713,1827,513,1991,649,4790,2037,1965,1286,354,2150,7749
215.4,378,751,2220,4234292,1756,580,2462,556,4639,2117,1546,1109,354,2046,6637
215.6,415,768,2284,4267068,2176,509,3392,485,4648,2034,1778,1049,375,2112,5582
215.8,377,756,2209,4235417,2300,413,2820,689,4943,2094,1837,1144,379,2167,5677
216.0,340,691,2404,4241978,2317,520,3746,738,5111,2186,1981,1255,316,2104,6354
216.2,399,805,2522,4201939,1989,680,2537,751,4816,1834,2097,1133,569,2105,5175
216.4,457,822,2673,4292483,1520,802,2971,710,4733,1738,1926,1051,509,2312,4767
216.6,368,769,2773,4352307,1491,801,1083,985,5031,1326,1720,1121,345,2154,6144
216.8,337,933,2951,4337685,1112,918,1195,863,4890,1325,1697,1234,303,2118,5645
217.0,399,772,2826,4333689,2838,701,2747,786,4992,1338,1638,1374,389,2267,6365
217.2,285,756,2768,4344872,3704,405,2617,828,4777,1843,1940,1438,379,2031,5168
217.4,363,801,2889,4335911,3169,357,3364,478,4634,1635,1660,1391,416,2008,5438
217.6,414,704,2787,4308896,2034,422,2972,451,4669,1506,2063,1345,509,2309,5252
217.8,443,852,3126,4276811,1200,657,2762,773,4506,1912,2272,1380,607,2082,6727
218.0,318,830,2953,4289019,2432,586,2773,747,4613,1530,1945,1186,371,2143,4393
218.2,418,723,3063,4354511,835,626,2778,629,4612,1576,2311,1466,544,2173,6856
218.4,341,689,2848,4287978,2035,517,2490,601,4471,1570,1941,1417,339,2258,4409
218.6,348,564,2756,4305000,1572,372,2372,586,4457,1380,1999,1421,555,2096,5887
218.8,313,644,2953,4353760,1550,461,2905,568,4468,1583,2056,1430,612,2008,6062
219.0,277,726,2934,4415919,1800,308,4291,303,4426,1625,1608,1281,470,2151,5073
219.2,390,722,2763,4426151,1968,278,5520,173,4357,1632,1494,1187,417,2278,4421
219.4,250,631,2693,4207636,1388,566,4153,262,4253,857,1510,1102,289,2087,4937
219.6,354,573,2608,4261989,2000,555,3697,248,4667,969,1433,1103,333,2061,2898
219.8,349,613,2732,4353198,1754,584,3865,241,4662,1449,1286,1248,418,2235,5831
220.0,357,697,3047,4329850,1948,718,4012,390,4786,1695,1883,1095,353,2319,4706
220.2,319,668,3034,4371179,1500,871,4339,479,4747,1786,1886,1109,493,2170,6088
220.4,510,768,2930,4220793,992,997,3617,468,4639,1418,1967,1173,665,2027,7997
220.6,346,648,2943,4214745,1094,1133,2751,488,4978,1703,2040,903,566,2013,7618
220.8,302,696,2755,4161942,2219,827,3657,483,5000,1595,1943,1160,425,2064,6175
221.0,374,631,2814,4109028,2453,706,3187,285,5003,2124,1951,1074,384,2042,5235
221.2,419,649,2744,4141035,3742,490,3254,239,4918,1289,1876,879,413,2013,6024
221.4,362,762,2543,4111305,1890,773,2680,294,4661,1603,1935,1020,344,1951,6344
221.6,359,601,2612,4242854,2478,630,2592,423,5049,2053,2132,1162,481,2210,5919
221.8,407,764,2423,4240760,2551,491,3431,398,4815,2370,2029,1119,499,2168,6247
222.0,445,666,2202,4244544,1897,704,3382,217,4938,1846,1798,1283,490,2234,5531
222.2,447,496,2219,4184940,3425,422,3814,244,4771,1615,1668,1237,404,2184,4652
222.4,365,724,2413,4287739,3600,431,3007,263,4767,1645,1699,1231,443,2221,4703
222.6,344,677,2502,4365472,2279,682,2994,445,4852,1553,1804,1179,430,2220,6845
222.8,360,621,2317,4301771,2574,1025,2764,453,4907,1830,1814,1359,612,2072,5811
223.0,395,766,2499,4326047,3562,924,3322,690,4933,1555,1527,1219,270,2164,6619
223.2,299,766,2440,4298260,2235,872,2494,619,4874,1872,1734,1129,389,2188,6061
223.4,290,787,2460,4341186,3302,629,2653,481,4928,1823,1479,1256,419,2080,6150
223.6,401,753,2546,4289333,3025,723,2120,509,4519,1553,1678,1279,540,2052,3903
223.8,438,922,2690,4386679,1749,917,2671,682,4881,1466,1515,1092,433,2142,5201
224.0,353,847,2530,4331916,1428,1307,3550,482,4831,1838,1779,878,331,2153,5051
224.2,346,766,2177,4220989,1984,757,3528,466,4858,1604,1640,1184,530,2102,4735
224.4,376,726,1998,4210627,1804,546,3095,509,4731,1473,1839,1147,317,2133,5542
224.6,286,827,2237,4214840,2841,488,2380,680,4735,1696,1944,953,441,1976,4766
224.8,319,609,1885,4121306,1434,545,2982,467,4727,1454,2116,848,376,2129,5061
225.0,345,733,1275,4118457,2260,376,2186,410,4913,1743,1876,842,343,2077,4379
225.2,436,988,1586,4256790,843,717,2020,520,4769,1767,1746,1105,428,2268,5522
225.4,365,913,1712,4236606,1545,796,2035,478,4601,1865,1997,1272,547,2036,6944
225.6,361,839,1478,4264162,1066,714,2482,416,4880,2026,1835,1107,432,2096,5605
225.8,336,788,1338,4248445,1149,801,2741,387,4719,1828,1793,998,474,2103,5553
226.0,411,787,1543,4274713,2910,425,2597,559,4594,1473,1822,1435,436,2260,5275
226.2,321,794,1640,4265220,2278,457,3519,472,4710,1355,1790,1078,406,2058,4933
226.4,389,693,1406,4214499,1334,402,3670,230,4628,1840,1833,1141,303,1958,7483
226.6,395,771,1522,4278477,1803,475,3698,394,4743,1287,1689,1007,445,2234,6619
226.8,370,749,1476,4327428,2612,416,3138,581,4619,1549,1878,1259,460,2093,5397
227.0,384,692,1421,4381465,967,559,3538,471,4994,1835,1701,1136,320,2161,6077
227.2,361,743,1557,4318843,1761,752,4526,512,4760,1690,1680,993,559,2082,5160
227.4,378,754,1632,4309892,1917,1171,3725,538,4714,1587,1626,938,489,2053,6850
227.6,350,752,1883,4370711,1372,904,3524,461,4767,1758,1439,1285,594,1983,4946
227.8,419,761,2088,4308230,1427,731,3299,344,4658,1575,1417,1194,341,1992,6750
228.0,256,737,2025,4300047,2261,546,3450,499,4525,1694,1513,1041,310,1967,7499
228.2,387,959,1937,4292429,1134,698,3329,477,4522,1390,1542,1140,375,2099,6105
228.4,350,800,1629,4311067,1318,726,3675,453,4545,1717,1606,1248,505,2318,6233
228.6,339,738,1582,4287598,496,670,3917,140,4784,1668,1628,892,343,2098,6774
228.8,380,794,1583,4191762,743,643,3885,256,4732,1336,1851,1093,429,2085,5105
229.0,438,620,1588,4268520,1693,602,3740,259,4743,1731,1853,977,405,2257,5657
229.2,378,858,1602,4280445,1499,535,3315,259,4751,1540,1735,1052,297,2108,5124
229.4,394,719,1588,4205413,1487,336,3319,234,4560,1280,1716,1107,244,2081,5495
229.6,417,552,1339,4188280,1489,345,3288,249,4713,1457,1929,996,480,2105,4979
229.8,342,716,1282,4231564,1248,484,3544,573,4635,1714,1881,785,359,2057,5390
230.0,456,729,1345,4209731,1447,320,3828,260,4745,1216,1427,611,408,2133,5831
230.2,420,667,1321,4274161,1061,337,4024,257,4797,1274,1773,929,322,2179,5913
230.4,313,690,1244,4266124,1376,350,3950,242,4504,1554,1677,807,303,2129,5187
230.6,307,665,1335,4235179,1107,465,3597,48,4423,1088,1430,1023,355,2142,5717
230.8,355,666,1636,4159408,1661,501,3180,287,4387,876,1439,951,221,2090,4511
231.0,370,730,1888,4390309,2404,599,3213,326,4274,1188,1597,957,523,2077,3867
231.2,353,744,1762,4380218,1973,645,3689,251,4353,917,1551,1016,379,2190,4033
231.39999999999998,404,854,1840,4418915,1272,966,4048,358,4284,1332,1752,1135,466,2120,6006
231.60000000000002,314,853,1816,4359088,1851,1084,4506,282,4474,1182,1779,1095,299,2043,5043
231.8,292,763,1551,4219399,2768,389,3297,109,4486,1585,1651,986,429,2101,3870
232.0,373,627,1666,4235463,2257,460,3089,320,4411,1519,1706,1088,394,2191,4042
232.2,320,669,1467,4265024,1285,486,3098,193,4656,1373,1723,989,583,2209,4023
232.39999999999998,397,871,1508,4285494,2394,320,3523,256,4507,1861,1740,915,417,2132,3877
232.60000000000002,381,696,1457,4194986,3519,257,3817,226,4625,1275,1750,734,367,2189,3481
232.8,320,718,1385,4123912,2282,411,3148,249,4406,1177,1812,840,464,2202,5657
233.0,272,768,1311,4228574,1473,467,3076,370,4560,2021,1950,917,371,2074,5111
233.2,367,739,1270,4175485,1777,501,2787,209,4514,1475,1840,918,360,2138,5561
233.39999999999998,349,666,1095,4184874,1980,431,2954,161,4293,1932,1704,781,201,2008,3956
233.60000000000002,420,778,1119,4307162,2295,443,2849,222,4351,1850,1899,1158,430,2114,3416
233.8,325,532,979,4249728,2395,331,3076,169,4416,1657,1866,1057,387,2174,2358
234.0,364,701,1321,4243506,2099,387,3774,117,4475,1165,1523,1144,242,2071,5034
234.2,286,829,1234,4230361,3319,274,4592,230,4557,1060,1759,942,282,2174,5975
234.39999999999998,401,970,1424,4282753,2410,712,3487,325,4660,1363,1926,833,290,2006,4504
234.60000000000002,362,775,1218,4271442,2379,536,3925,340,4746,1391,2011,1095,475,2057,4157
234.8,355,671,1085,4215553,1442,627,3370,278,4556,1184,1725,839,364,2105,6154
235.0,372,618,912,4123223,2024,419,3398,101,4435,1682,1762,971,589,2044,5158
235.2,377,582,964,4157490,2208,502,3399,124,4575,1461,1679,878,411,2024,6075
235.39999999999998,311,642,872,4041407,1845,611,2858,145,4469,1224,1804,725,451,1965,3893
235.60000000000002,361,646,866,4019397,2278,295,3551,73,4447,1171,1653,787,307,2080,4050
235.8,300,503,891,3910846,3015,233,3448,59,4449,705,1730,726,262,1984,2539
236.0,301,586,986,4087837,3459,233,3017,93,4433,986,1911,847,382,2050,3635
236.2,307,656,1113,4071325,1860,321,3692,30,4476,1114,1599,652,404,1961,4106
236.39999999999998,359,723,978,4135135,2393,170,3997,116,4692,1153,1904,804,358,1980,3392
